Brand,Category,Price_MRP,Discount_Percent,Outlet_Type,Region,Season,Store_Size_SqFt,Years_Since_Launch,Promotional_Days,Competitor_Presence,Sales_Volume
FRESHMART,Frozen,216.4498815416562,1.9536649328297573,Supermarket_Traditional,Metro,Monsoon,38188.44070997205,4.587101819110719,23.0,1,3324.1028831716458
LUXEBRAND,Bakery,341.8403715650041,35.11766255998425,Supermarket_Traditional,Metro,Winter,18539.77294054651,6.240494968064872,4.0,1,3984.2710667246456
LUXEBRAND,Frozen,376.4253207478247,3.193242662514937,Convenience_Store,Tier2_City,Summer,6492.17557941893,6.849749888148608,27.0,1,3025.325318861862
LUXEBRAND,Bakery,144.34741495026518,5.933567228788523,Convenience_Store,Tier2_City,Spring,40197.18568695343,12.890835948248716,25.0,0,3774.062182894681
VALUEPACK,Household,448.1037432290075,0.8853310223247224,Convenience_Store,Tier1_City,Monsoon,13986.915385231618,4.318948504845579,2.0,0,2533.29929559946
LUXEBRAND,Bakery,327.3009132231288,25.13345461194615,Supermarket_Modern,Tier1_City,Winter,3599.1445933913183,14.923271537198726,17.0,1,3679.4922460346215
HEALTHYLINE,Health & Beauty,242.92631378816665,23.29482252633394,Convenience_Store,Tier1_City,Spring,22814.45505058414,6.792763093507081,3.0,1,3134.1132304176035
VALUEPACK,Beverages,132.0508326101988,39.476146657410226,Convenience_Store,Tier2_City,Summer,37234.055947780835,10.277882222003823,7.0,0,3252.4342236264056
PREMIX,Bakery,474.03542205554305,,Online,Tier2_City,Monsoon,40616.17368397019,13.441941187474926,16.0,1,3376.3238471851105
LUXEBRAND,Bakery,389.7806918592313,16.43372709923639,Supermarket_Modern,Tier2_City,Spring,49127.90531187476,11.328782036700625,9.0,1,3436.2658668926874
LUXEBRAND,Snacks,143.611053229962,14.8634336365014,Hypermarket,Metro,Winter,10280.976517476054,13.582437297144473,18.0,0,4700.973483763573
PREMIX,Dairy,201.96984862590102,11.874081371199402,Hypermarket,Rural,Spring,15395.947672566106,7.129314572865239,28.0,1,3764.349155731998
LUXEBRAND,Frozen,414.35341613963294,6.096276801515255,Online,Tier2_City,Monsoon,30865.034425495363,19.305548466035006,0.0,0,2597.321142714171
PREMIX,Frozen,363.05494844690253,5.523346264080362,Supermarket_Traditional,Metro,Winter,40755.841158685216,9.720804710569753,1.0,1,3175.6065176115567
VALUEPACK,Household,394.60293172207594,5.291348320384217,Hypermarket,Tier2_City,Winter,12469.676040882125,7.1167385861693075,,1,3133.0898760175464
HEALTHYLINE,Household,248.54049599581958,4.564590287471142,Supermarket_Modern,Rural,Spring,21085.8080683142,6.631485263514516,10.0,1,2619.29990621203
PREMIX,Health & Beauty,372.41431818897513,9.620481696221477,Supermarket_Traditional,Tier2_City,Monsoon,21011.632754172115,1.8112044234763158,14.0,1,3140.8189356206244
FRESHMART,Bakery,223.92217528876117,12.266745212524658,Convenience_Store,Metro,Winter,38873.899921817734,14.011311511425884,22.0,0,3610.2103992550337
PREMIX,Fruits & Veg,145.0683126221884,38.463158841556634,Supermarket_Modern,Tier2_City,Monsoon,12805.678078267147,5.987790265735439,0.0,0,4046.089090203452
LUXEBRAND,Frozen,334.704665678612,,Supermarket_Traditional,Tier2_City,Summer,48469.169180100456,19.219673920128958,8.0,1,3810.011006900124
VALUEPACK,Household,489.20626651945736,39.50383098053124,Hypermarket,Tier2_City,Spring,26012.726819137657,4.998450162159042,7.0,1,3368.5448689854006
VALUEPACK,Bakery,189.77043712789833,14.89867791302693,Convenience_Store,Tier1_City,Monsoon,14821.274993660389,11.060332680022043,0.0,1,3221.0694125107725
PREMIX,Household,257.4363164956428,18.305065303577642,Convenience_Store,Tier2_City,Summer,14929.918926205843,14.973943296854062,9.0,0,3255.337612508181
HEALTHYLINE,Health & Beauty,353.30061698143413,,Supermarket_Modern,Metro,Summer,1896.6993484945538,17.53219060159914,16.0,1,3560.9940328365797
FRESHMART,Beverages,293.67782695511954,7.315506035862107,Convenience_Store,Metro,Monsoon,34929.11364705821,3.972756963622302,17.0,0,3453.3752324974816
VALUEPACK,Beverages,429.54250806907214,5.726588311103167,Supermarket_Traditional,Metro,Monsoon,39021.46683110429,19.72262926944363,15.0,0,3296.9700348640285
LUXEBRAND,Household,392.78421791128216,37.80316791231328,Online,Tier2_City,Spring,2588.96087326079,18.228230721035956,1.0,1,3333.619521027846
LUXEBRAND,Beverages,76.23374173806067,39.47242727195023,Hypermarket,Rural,Spring,29710.79241741671,19.294145558323113,21.0,0,4650.114341135826
HEALTHYLINE,Household,499.2895552656983,1.796379860349262,Supermarket_Modern,Metro,Winter,39301.96072075067,17.200744431291152,16.0,0,3647.56914781787
VALUEPACK,Bakery,388.58110417376025,6.013834989270661,Online,Tier1_City,Spring,19435.762371159108,17.67571533263773,3.0,0,2804.3062471600856
PREMIX,Snacks,438.75649233235094,16.940963692040903,Online,Rural,Monsoon,22204.337559879794,12.377749402350098,6.0,0,2885.3656306254115
LUXEBRAND,Fruits & Veg,343.03897044290585,7.453339053776293,Supermarket_Modern,Metro,Winter,18719.62009569487,17.060891199230266,28.0,0,4282.230050671154
HEALTHYLINE,Bakery,435.328307621043,14.555215745075332,Supermarket_Traditional,Tier2_City,Summer,16466.885209757223,11.146253799402643,28.0,0,3304.0889856864287
VALUEPACK,Snacks,100.57233871791924,,Hypermarket,Tier1_City,Summer,25065.94445894412,11.226126241650132,27.0,0,3735.9820797796997
VALUEPACK,Snacks,206.48202600169202,18.260470268871607,Supermarket_Modern,Metro,Monsoon,9138.932346528003,11.68902174611886,8.0,0,3613.495541489202
VALUEPACK,Frozen,444.38942462202175,10.867784646770371,Online,Tier1_City,Winter,22593.69638036109,19.930040573158017,25.0,0,2656.1063046921663
VALUEPACK,Bakery,140.74484507010152,14.076202230346432,Online,Rural,Winter,47149.43108933807,2.9835019626148354,2.0,0,2937.8667315310654
VALUEPACK,Bakery,85.20894436101023,3.7725060585099035,Supermarket_Modern,Metro,Spring,2342.702792063449,16.306589591420575,19.0,0,3973.863512101267
LUXEBRAND,Household,404.65352297534855,17.12512202840567,Online,Tier2_City,Summer,9072.427376798409,6.192937939321184,20.0,1,3335.474097759828
HEALTHYLINE,Snacks,425.9687700394833,39.33030443846279,Supermarket_Modern,Tier1_City,Summer,39107.41714167463,7.863314569357104,4.0,0,4124.981033215297
VALUEPACK,Snacks,123.19349818545527,13.153321875247613,Supermarket_Modern,Metro,Spring,7470.797405771872,2.530131888814532,17.0,1,3687.967202308042
FRESHMART,Snacks,434.455692252222,35.057170993697405,Hypermarket,Rural,Summer,14292.764075634528,7.679901846297322,28.0,1,4092.608041572862
FRESHMART,Household,359.0455080187263,33.727965664947405,Supermarket_Modern,Rural,Spring,23287.107278173433,19.824491245597457,20.0,1,3799.119716237453
HEALTHYLINE,Frozen,284.0372074474627,38.082336731888425,Online,Metro,Summer,47214.95062441412,8.544315974732674,25.0,1,3700.714418202828
PREMIX,Bakery,423.61258675162327,31.60438049068378,Convenience_Store,Rural,Summer,9991.558177874904,13.724070479472687,16.0,0,4013.8227859016815
PREMIX,Snacks,238.6621621935346,26.383873082352597,Hypermarket,Tier1_City,Summer,46231.1451062115,3.2935505750692196,6.0,0,4287.72753224465
PREMIX,Beverages,137.29728030052874,34.263377769098305,Online,Tier1_City,Spring,36207.70112292978,18.527446985224866,13.0,0,4098.186471642876
FRESHMART,Bakery,178.18370447477614,3.0257872262939856,Online,Tier1_City,Summer,33886.10067541543,16.72716221898918,14.0,1,3300.2821502603083
PREMIX,Household,277.3238082319917,18.51322628795231,Hypermarket,Tier1_City,Summer,36453.58367845157,8.339591779741983,20.0,0,4102.574441876998
LUXEBRAND,Frozen,289.0988567029291,39.570249544602355,Hypermarket,Rural,Winter,2531.084329497535,7.620803320782545,21.0,1,4069.437363273031
VALUEPACK,Beverages,412.5113718985551,30.78400605178929,Online,Metro,Summer,5846.112792406447,9.213073066756715,13.0,1,3690.666277265868
FRESHMART,Household,406.1087256435505,38.483015121488926,Convenience_Store,Rural,Monsoon,17407.23490827119,8.623905474235475,8.0,1,3259.900138563894
HEALTHYLINE,Dairy,311.6149507420587,31.185374245339162,Supermarket_Traditional,Rural,Summer,4624.409124285205,5.902965290209935,15.0,1,3790.97814412689
HEALTHYLINE,Bakery,401.35346751446434,34.99527869768577,Online,Metro,Summer,49391.89576527568,19.826079209154244,18.0,0,3987.4890300940147
VALUEPACK,Dairy,136.29805623215194,28.26118529212764,Hypermarket,Metro,Winter,29440.1981991137,16.40038265839004,0.0,1,4170.9977389918695
FRESHMART,Household,72.52903719198245,30.42008017668959,Supermarket_Modern,Tier2_City,Winter,24879.83988600622,6.090541930643453,7.0,0,3931.0374128763633
PREMIX,Household,443.1352201856151,20.927120393580026,Supermarket_Modern,Tier1_City,Spring,39490.07746005315,19.65277121951165,17.0,0,3651.000017860084
PREMIX,Household,83.9995221932463,36.969508032565315,Hypermarket,Metro,Spring,48871.0011337875,1.2950726228907068,1.0,1,4313.4035086086315
LUXEBRAND,Snacks,161.0097933847988,33.00155642493446,Hypermarket,Rural,Monsoon,47801.370004153956,9.320055097858928,25.0,0,4614.659661527592
LUXEBRAND,Frozen,362.89352733097303,33.755398626625286,Supermarket_Traditional,Tier1_City,Winter,39860.179354646105,11.820218744163132,28.0,1,4419.002228416377
PREMIX,Snacks,234.2515719322891,26.920364038522095,Hypermarket,Tier1_City,Spring,19481.53761108295,1.7141458201212485,3.0,1,4172.980319142967
HEALTHYLINE,Frozen,444.34128646197894,12.18319788348996,Supermarket_Modern,Rural,Spring,4232.015087317428,4.059706623372227,20.0,0,3190.32048277
HEALTHYLINE,Fruits & Veg,184.0909075980213,1.4251918156055732,Convenience_Store,Metro,Spring,5820.471908724977,5.904490561520641,0.0,0,2883.860473233059
LUXEBRAND,Snacks,55.34210600121168,37.426205176381785,Hypermarket,Tier1_City,Winter,1056.4646989347866,14.684314096419568,26.0,0,5137.550137717798
VALUEPACK,Dairy,185.29503825233485,23.444813952219874,Supermarket_Traditional,Tier1_City,Winter,1093.239318017939,18.85512704844023,18.0,0,3569.0621063504796
PREMIX,Frozen,310.13377213317426,11.92571884592561,Convenience_Store,Tier1_City,Monsoon,46884.668147739634,12.8661666504907,10.0,0,3129.631933121712
LUXEBRAND,Snacks,219.172268931482,5.965404313901512,Supermarket_Traditional,Tier1_City,Winter,46423.83149116745,11.690570229195549,23.0,1,3902.357647009982
LUXEBRAND,Bakery,290.6927400914399,33.180926620030185,Convenience_Store,Tier1_City,Winter,33710.1361855353,11.198423279540144,5.0,0,3665.458027534798
PREMIX,Household,444.4691534757584,33.460807777903156,Hypermarket,Rural,Winter,36607.15948679482,7.663369346409032,18.0,0,4010.120331324998
PREMIX,Frozen,460.61827440366585,32.58031872522126,Supermarket_Modern,Metro,Monsoon,26147.21437585185,16.72657257660675,13.0,1,4110.533485686184
HEALTHYLINE,Frozen,169.68832909435045,25.80330767867145,Convenience_Store,Metro,Summer,12654.27054832829,11.274581326488924,27.0,1,3841.052493586128
VALUEPACK,Snacks,257.9632129714553,14.640615503675036,Online,Tier1_City,Summer,45804.86740633165,5.371960407150731,22.0,1,3640.116853207671
VALUEPACK,Fruits & Veg,297.114806858653,12.16281139121028,Supermarket_Traditional,Tier1_City,Spring,14606.88190060815,3.5997929551174845,26.0,0,3045.5913617226042
PREMIX,Snacks,477.1006055997112,0.3421908047268074,Convenience_Store,Tier1_City,Summer,37243.89178653209,19.724737782375513,21.0,1,3193.613551394832
FRESHMART,Health & Beauty,499.3777936239731,33.34430234752961,Supermarket_Traditional,Rural,Summer,13026.348551470104,1.3319910854180348,20.0,1,3134.22353067524
LUXEBRAND,Dairy,155.93326197868697,3.4973078997456986,Supermarket_Modern,Rural,Monsoon,43637.27248440972,18.735360569806293,23.0,1,3797.3818228296554
LUXEBRAND,Dairy,377.14094210561694,25.230199921630707,Supermarket_Traditional,Tier2_City,Monsoon,32910.73228684857,5.147762722425908,23.0,0,4198.715018052716
PREMIX,Frozen,220.11397800493782,20.162997873603533,Supermarket_Traditional,Tier1_City,Summer,32492.05600727987,13.493441120951305,18.0,0,3296.8991103654935
FRESHMART,Frozen,53.64868859879595,21.067574357054045,Online,Tier2_City,Summer,5770.994600354077,6.729117986364494,,1,3495.959211473847
HEALTHYLINE,Snacks,54.16363509615606,37.06851381231093,Supermarket_Traditional,Tier2_City,Summer,21553.97625529088,17.336397825716496,25.0,0,3887.22936924552
PREMIX,Dairy,257.25470340301507,1.2646004508496844,Convenience_Store,Tier2_City,Spring,26720.516869930365,11.32546112145056,24.0,0,3046.528132076388
PREMIX,Dairy,269.75071085195054,30.935688985150893,Supermarket_Traditional,Metro,Monsoon,15407.778132144393,3.6800973636528527,12.0,0,4078.9710131548923
LUXEBRAND,Fruits & Veg,60.15636345804919,2.082095934692285,Hypermarket,Tier2_City,Summer,44167.75597983982,6.126865008532909,11.0,1,4106.533070135997
PREMIX,Bakery,359.1173375484361,1.526144237415088,Supermarket_Traditional,Tier1_City,Winter,42045.82713404987,7.08605289782543,28.0,1,3553.1573087470424
PREMIX,Fruits & Veg,182.30152486772892,17.192707925655277,Hypermarket,Rural,Summer,25187.42470478397,17.832524923411853,9.0,1,4001.712136904708
PREMIX,Health & Beauty,301.95189569117724,2.523006973718669,Supermarket_Traditional,Tier1_City,Winter,17661.52892956163,15.568029955414366,18.0,1,3247.002876412568
LUXEBRAND,Beverages,185.41358292443846,31.565758051716482,Supermarket_Traditional,Rural,Spring,40275.57132827658,16.762158939606476,10.0,1,3595.01555148734
HEALTHYLINE,Household,125.21044169118824,21.182523745933487,Convenience_Store,Metro,Winter,10647.6809295207,1.992791568987597,23.0,0,3849.8078139145664
HEALTHYLINE,Fruits & Veg,233.22818236949388,1.1615513063909777,Hypermarket,Metro,Monsoon,4504.299439588005,11.99686190399201,23.0,0,3584.175197278147
PREMIX,Health & Beauty,154.52301415572532,1.6200274592767805,Hypermarket,Tier1_City,Spring,3239.8138175254385,19.984361679778285,11.0,1,3573.982969847611
LUXEBRAND,Snacks,290.6604396136256,24.506741189579174,Online,Metro,Spring,2895.479784002011,15.918793142012971,6.0,0,3693.817979426979
HEALTHYLINE,Bakery,139.47283862891598,32.2444727063362,Supermarket_Traditional,Rural,Summer,24955.544167038744,3.2934459464083754,7.0,1,3640.4638499194266
HEALTHYLINE,Snacks,278.78268949008213,17.511981250990942,Supermarket_Traditional,Metro,Spring,13510.36816886865,13.897545180739625,16.0,0,3764.886224173738
HEALTHYLINE,Household,120.8203316909904,22.183226861424977,Convenience_Store,Tier2_City,Spring,34828.38094673542,15.161152597008481,2.0,0,3282.898242476985
LUXEBRAND,Health & Beauty,351.93861926860325,31.993178161996063,Online,Tier2_City,Winter,33040.68712798476,10.770718762506764,5.0,1,3249.4043084598243
LUXEBRAND,Beverages,389.2719579986408,24.420246961672767,Online,Metro,Summer,27558.98035005722,2.496309807695398,11.0,1,4005.4297535914166
PREMIX,Bakery,99.6774054124702,8.99040950635278,Convenience_Store,Tier1_City,Monsoon,18289.320789970185,1.659038468920782,14.0,0,3199.8172046749787
VALUEPACK,Frozen,260.51108541680264,24.522081034779145,Hypermarket,Tier2_City,Summer,42672.35600430078,18.818384247547655,22.0,0,4277.590197905462
HEALTHYLINE,Dairy,81.89226529469312,25.13117836260854,Supermarket_Modern,Rural,Monsoon,35775.43491170262,5.892765344093753,6.0,1,3659.265103509692
VALUEPACK,Fruits & Veg,319.1821004939011,29.364279235245068,Convenience_Store,Tier1_City,Winter,14304.780077551268,8.200394413350551,26.0,0,3079.6093216844724
LUXEBRAND,Health & Beauty,168.98193406834042,24.83496750227205,Hypermarket,Metro,Spring,25582.74445336199,16.110273278724595,5.0,1,4210.703691862285
LUXEBRAND,Snacks,287.43100557741855,38.76968521832152,Online,Tier1_City,Spring,8657.2892323889,14.09595418763142,28.0,1,4108.846025225378
LUXEBRAND,Beverages,282.85745422293104,7.891532348682739,Convenience_Store,Tier1_City,Summer,17110.038263993454,19.402748300652366,11.0,1,3209.458672354495
VALUEPACK,Dairy,465.9594557872102,38.04362718268305,Supermarket_Modern,Tier1_City,Summer,49859.86896031315,2.7639448040121835,27.0,0,4464.753434831613
LUXEBRAND,Fruits & Veg,297.0874501559253,21.53357961400065,Supermarket_Traditional,Tier1_City,Summer,11968.366793092602,14.431471907505317,11.0,1,3882.384062762603
PREMIX,Dairy,312.34931587324206,26.87824561979648,Convenience_Store,Metro,Spring,35216.815430188784,2.5623482027757216,26.0,1,4066.8404865331663
LUXEBRAND,Fruits & Veg,230.74390659397113,3.978463898087594,Supermarket_Modern,Metro,Spring,12682.513643074388,1.0031444335217476,3.0,1,3439.6537373112014
FRESHMART,Health & Beauty,477.08582143226755,15.22303765512428,Supermarket_Modern,Tier2_City,Winter,46968.592411284764,3.2843742975672,20.0,1,3097.207965376507
VALUEPACK,Frozen,399.73365924782433,30.775165858526904,Convenience_Store,Tier2_City,Monsoon,16196.50940452801,12.717791117305508,8.0,0,2839.201704434689
FRESHMART,Bakery,178.4323806362787,28.276440603959614,Hypermarket,Rural,Summer,17987.764657688756,13.847662241971388,16.0,1,3709.920444966896
LUXEBRAND,Health & Beauty,429.89431359930444,1.6055755266164073,Convenience_Store,Rural,Spring,30099.128880243174,9.3284575757821,1.0,1,2478.040319067192
PREMIX,Dairy,244.5783620832905,21.863770539889785,Online,Tier2_City,Monsoon,29817.476784631803,1.8753434850110602,4.0,0,3643.9155360112777
HEALTHYLINE,Dairy,422.9002145901173,3.5311277187363777,Supermarket_Modern,Tier2_City,Summer,29374.74310006181,13.047128430035324,20.0,1,3383.653029377987
LUXEBRAND,Dairy,420.2996307320759,39.834257167126495,Supermarket_Modern,Tier1_City,Summer,29089.478751905797,2.630532074143311,27.0,1,4603.336645608006
PREMIX,Bakery,134.9915840432845,35.89186354133179,Supermarket_Traditional,Tier2_City,Monsoon,16297.157792290225,3.6928003035615564,22.0,1,3756.8770083173827
VALUEPACK,Beverages,365.5135091226096,0.8432264171414783,Supermarket_Modern,Rural,Monsoon,22286.100943588546,10.738938010645711,23.0,1,2709.8293553293565
FRESHMART,Fruits & Veg,180.789336187939,34.345983156105234,Supermarket_Traditional,Tier2_City,Monsoon,30078.238713907875,7.4670921580221075,9.0,0,3686.3549288235877
FRESHMART,Health & Beauty,183.8717014967007,36.77718402233631,Supermarket_Modern,Tier1_City,Spring,33892.23605968867,9.83032461825047,5.0,0,4287.511864695067
FRESHMART,Health & Beauty,183.35663459626133,14.141928902538204,Supermarket_Modern,Rural,Winter,13403.321662656148,13.066461168916657,5.0,0,3544.65418886846
VALUEPACK,Frozen,376.50571140197667,28.780066201910635,Convenience_Store,Metro,Summer,35372.2780234441,4.040133687066539,20.0,0,3661.108298847603
PREMIX,Dairy,153.42171880664125,17.684149848311158,Convenience_Store,Tier2_City,Summer,46240.5362555192,17.968648054129147,4.0,0,4072.8628106022325
VALUEPACK,Household,50.4076258607406,26.209299383053764,Online,Metro,Monsoon,38138.45746384565,11.630121228278561,28.0,0,3943.0962644662477
FRESHMART,Health & Beauty,371.8565840671849,13.61269617192766,Hypermarket,Rural,Spring,5127.407338313365,1.4197722350944262,26.0,1,3420.420344983809
LUXEBRAND,Bakery,127.03313472580638,12.902369465330734,Online,Tier2_City,Monsoon,23987.18478441103,12.940603992943359,7.0,0,3798.2298137917815
HEALTHYLINE,Beverages,97.01707788852559,16.977355554303163,Supermarket_Modern,Metro,Spring,22327.927941414648,9.800399703706976,20.0,1,4234.399607174319
VALUEPACK,Health & Beauty,156.88225426732706,5.822710346100046,Online,Tier2_City,Winter,17488.662288894913,14.331143118041268,21.0,1,3179.720988978487
VALUEPACK,Fruits & Veg,220.9552350452168,33.2455585774153,Convenience_Store,Metro,Summer,25074.68685524716,15.89663883581335,2.0,0,3657.298128378811
PREMIX,Bakery,264.1578473629403,13.947915814465466,Supermarket_Modern,Metro,Summer,22542.054896594058,18.838052214408656,13.0,1,3841.765808175715
PREMIX,Frozen,70.05651832068386,16.005982156233806,Supermarket_Modern,Rural,Spring,1302.3533812006601,19.968570091224993,4.0,1,3416.184103916933
VALUEPACK,Frozen,486.75799968231223,35.76218450808578,Online,Tier2_City,Winter,12591.208626511425,11.442722875957111,14.0,1,3154.407919133767
FRESHMART,Fruits & Veg,372.2283740388012,19.864952562526852,Supermarket_Traditional,Metro,Winter,11475.325118835017,11.668658709440068,29.0,0,3607.166116321815
HEALTHYLINE,Dairy,195.43732939595125,21.770156374034517,Hypermarket,Tier2_City,Summer,18113.71752089718,1.4264597685365183,8.0,1,3903.175482988597
PREMIX,Frozen,193.4137657784288,38.25992499108394,Online,Tier2_City,Summer,9548.380344490946,17.43823899624028,14.0,0,3851.214617694753
FRESHMART,Beverages,251.84414721580671,35.469055325799566,Online,Tier1_City,Monsoon,4322.2707418640875,1.5456418773078995,18.0,0,3612.3940126508037
LUXEBRAND,Bakery,331.81017024336484,6.77866835553758,Hypermarket,Rural,Spring,10634.029896715627,13.020631333019798,15.0,1,3412.1996206295225
PREMIX,Health & Beauty,115.86787996503548,18.928601196724202,Supermarket_Modern,Tier2_City,Summer,42855.15253455378,2.8729625961403698,7.0,0,3961.8432469206286
FRESHMART,Beverages,135.01841619422856,38.85184909714182,Supermarket_Modern,Tier2_City,Winter,40054.92770236193,6.430933478022673,14.0,1,4416.373559761962
FRESHMART,Dairy,436.7455622750979,14.894651929144107,Supermarket_Traditional,Tier2_City,Winter,22662.713673861494,3.666261509103784,10.0,0,3076.827026199581
HEALTHYLINE,Beverages,165.31471575008266,14.862924340648004,Online,Rural,Summer,44012.93666495941,3.6104914741382803,22.0,0,3588.9025844663556
HEALTHYLINE,Beverages,221.0877490888299,7.801209271566174,Hypermarket,Rural,Winter,12400.615287918412,2.417418664021679,3.0,0,3503.4889289587572
LUXEBRAND,Snacks,442.0723329275527,4.5729245647650085,Online,Tier2_City,Spring,29626.247918762354,7.039757657724567,20.0,0,3468.2962056284046
FRESHMART,Beverages,348.41652322992013,29.61219163023927,Convenience_Store,Rural,Winter,8003.318901774138,9.04937554460308,23.0,1,3279.030766036909
FRESHMART,Fruits & Veg,203.77034570375974,30.80121874806066,Online,Tier1_City,Winter,41836.633787920095,9.824990663811013,9.0,0,3570.479601402009
HEALTHYLINE,Bakery,357.66479557607937,38.760518540119996,Online,Rural,Summer,7398.496317100773,9.35445274987504,22.0,1,3443.7816725274542
PREMIX,Snacks,58.85744692163617,30.93672843621452,Convenience_Store,Tier1_City,Spring,2561.147789943716,10.950148651610274,25.0,1,3771.3159623594347
PREMIX,Bakery,381.0391970051144,9.734099761343948,Convenience_Store,Tier1_City,Spring,14398.76727334157,17.335951654551877,9.0,1,2585.5515281236167
VALUEPACK,Bakery,269.15721823230774,1.604663131540618,Hypermarket,Tier1_City,Monsoon,45145.81937800415,13.004135698417326,1.0,1,3221.1871015179354
HEALTHYLINE,Dairy,415.93196627800756,39.41749537478641,Supermarket_Modern,Metro,Spring,7343.3970143957185,1.3284277484264435,7.0,0,4289.61854872636
VALUEPACK,Dairy,479.5869434029107,13.61802782174423,Supermarket_Traditional,Rural,Monsoon,17202.84316608144,4.286093286566055,7.0,0,2875.3739469590314
HEALTHYLINE,Snacks,466.60484727255573,12.47886169729683,Convenience_Store,Tier2_City,Summer,16504.334657597443,7.630046620827445,8.0,1,2631.290693334908
LUXEBRAND,Frozen,459.16926955490334,36.2382083899753,Supermarket_Modern,Tier1_City,Winter,40280.667430747664,19.03183046843266,1.0,1,3656.2581029697635
FRESHMART,Household,280.4764801702492,23.403995941799444,Hypermarket,Tier2_City,Spring,21654.744589221205,2.4835085515485744,13.0,1,3731.47578244894
LUXEBRAND,Dairy,212.06395136252212,8.594846953965384,Online,Tier1_City,Monsoon,30966.785431119482,14.49226598568515,19.0,0,4089.174433000968
HEALTHYLINE,Household,259.26589612880275,,Hypermarket,Tier2_City,Spring,20814.767285810896,1.628769503152588,1.0,0,4142.862937789503
FRESHMART,Dairy,360.45320149101235,39.73443420218973,Hypermarket,Metro,Summer,28021.39374170658,7.88820621103735,3.0,1,4475.180768691864
PREMIX,Dairy,447.798999592034,3.467142446033229,Convenience_Store,Tier1_City,Monsoon,4059.5954768541546,15.632826510561122,2.0,0,2942.2048337629763
PREMIX,Bakery,143.1438363500538,34.49006513209949,Supermarket_Traditional,Metro,Monsoon,19327.44246886661,7.534657392328699,22.0,0,4537.039972307203
VALUEPACK,Snacks,463.18692130776634,15.62062790737576,Convenience_Store,Metro,Monsoon,42900.18604925773,9.175359139742849,13.0,0,3124.095919838362
HEALTHYLINE,Bakery,416.8311043864501,20.962897860268175,Online,Rural,Summer,34862.31059592984,18.200786037081155,20.0,0,3004.7439493846878
HEALTHYLINE,Health & Beauty,490.4852068302056,36.59263903059923,Convenience_Store,Tier2_City,Monsoon,49109.62316318438,2.2572127350666626,15.0,1,2453.2096543417524
PREMIX,Fruits & Veg,446.1132979767592,38.93516783100469,Online,Tier1_City,Winter,39608.05733143102,11.025584178991924,14.0,0,3881.481928902254
LUXEBRAND,Bakery,175.971798361358,10.486556416351975,Convenience_Store,Metro,Summer,23123.97602969693,7.958513613232388,6.0,1,3595.1841688811105
FRESHMART,Household,97.68016010482145,8.51403083839655,Supermarket_Traditional,Tier2_City,Winter,34137.7424272776,19.31242175882359,17.0,1,2975.2700595967544
LUXEBRAND,Household,100.50848239621487,3.220662343660474,Supermarket_Modern,Rural,Winter,39019.77010872617,16.0801067589469,19.0,0,3348.55953282443
LUXEBRAND,Fruits & Veg,181.05049336022424,22.47191410648552,Supermarket_Traditional,Tier2_City,Summer,14214.499336145716,3.3194587699642364,5.0,1,3631.8608643423454
PREMIX,Beverages,326.38267579304267,0.5441758180267309,Convenience_Store,Tier2_City,Spring,3940.876640163629,18.62078537772887,27.0,0,2922.5527156309695
PREMIX,Beverages,411.94414674372763,16.475931904397463,Hypermarket,Rural,Winter,20886.516131928867,5.013052651621606,20.0,0,4100.3131304191165
PREMIX,Fruits & Veg,454.6626381417041,2.935360666080342,Supermarket_Modern,Rural,Summer,8088.984943023247,2.6115352271615824,15.0,1,3329.486821336601
VALUEPACK,Fruits & Veg,330.68902296615477,16.20903131717336,Hypermarket,Rural,Winter,14584.814868362591,11.290272316095354,10.0,1,3115.5575914875044
LUXEBRAND,Bakery,52.53409073662418,1.5972875706243705,Supermarket_Traditional,Metro,Monsoon,47395.42927823253,14.995999829549305,1.0,0,4038.184776253031
HEALTHYLINE,Fruits & Veg,133.84254943334008,33.40869042435075,Supermarket_Modern,Tier2_City,Winter,42507.04706790341,14.604966900428028,27.0,1,4456.447636825572
FRESHMART,Health & Beauty,94.87679173401557,8.389559757542635,Convenience_Store,Rural,Winter,30030.727893815354,11.14706530867053,22.0,1,3069.418541233094
VALUEPACK,Snacks,213.4960140060545,13.132348414316478,Hypermarket,Tier2_City,Winter,20661.578620086246,10.36201201397435,1.0,0,3452.1853952016827
HEALTHYLINE,Beverages,275.60794713518567,34.80191986425567,Convenience_Store,Tier2_City,Monsoon,13952.187650184724,19.421334048759896,13.0,0,3523.366788092696
LUXEBRAND,Beverages,69.52873036035238,29.850642453288202,Online,Metro,Winter,29001.455706214667,16.59061799362046,8.0,1,3852.8843642237425
PREMIX,Health & Beauty,206.8150891080449,8.761534465682338,Supermarket_Modern,Tier2_City,Summer,27124.852233971735,14.274160724717749,22.0,1,3414.805669705071
LUXEBRAND,Frozen,130.63085358139517,2.875976746299842,Hypermarket,Metro,Winter,39258.25961069512,4.709017807633197,11.0,0,4245.4621044886635
FRESHMART,Health & Beauty,341.18157481649325,28.62695107421358,Supermarket_Traditional,Rural,Summer,46472.989249438804,16.575643129506375,2.0,0,3376.6766085693534
VALUEPACK,Health & Beauty,258.922566195953,15.628102027524374,Supermarket_Traditional,Rural,Winter,17117.927765170927,15.245834126804548,21.0,0,2936.8403308319043
